Customer ID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
17268,108,11,1733.8899999999999,0,Regular,Send targeted promotions to increase engagement
17269,386,1,537.46,1,at-risk,Re-engagement campaigns and special offers
17270,469,2,604.4,1,at-risk,Re-engagement campaigns and special offers
17271,736,1,210.39,1,at-risk,Re-engagement campaigns and special offers
17272,42,4,2148.63,0,Regular,Send targeted promotions to increase engagement
17273,424,1,141.12,1,at-risk,Re-engagement campaigns and special offers
17274,35,2,577.38,0,Regular,Send targeted promotions to increase engagement
17275,383,1,114.52,1,at-risk,Re-engagement campaigns and special offers
17276,402,1,508.39,1,at-risk,Re-engagement campaigns and special offers
17277,228,2,1065.3500000000001,0,Regular,Send targeted promotions to increase engagement
17278,241,2,271.24,0,Regular,Send targeted promotions to increase engagement
17279,58,1,187.82999999999998,0,Regular,Send targeted promotions to increase engagement
17280,438,1,118.85999999999999,1,at-risk,Re-engagement campaigns and special offers
17281,374,6,797.8499999999999,1,at-risk,Re-engagement campaigns and special offers
17282,130,5,2339.66,0,Regular,Send targeted promotions to increase engagement
17283,379,1,188.46,1,at-risk,Re-engagement campaigns and special offers
17284,60,8,2793.16,0,Regular,Send targeted promotions to increase engagement
17285,628,2,428.34,1,at-risk,Re-engagement campaigns and special offers
17286,22,3,395.48,0,Regular,Send targeted promotions to increase engagement
17287,26,21,4111.96,0,Regular,Send targeted promotions to increase engagement
17288,9,11,2499.98,0,Regular,Send targeted promotions to increase engagement
17289,32,9,2079.39,0,Regular,Send targeted promotions to increase engagement
17290,4,8,1501.44,0,Regular,Send targeted promotions to increase engagement
17291,308,1,550.8000000000001,1,at-risk,Re-engagement campaigns and special offers
17292,472,2,271.75,1,at-risk,Re-engagement campaigns and special offers
17293,8,17,3774.23,0,Regular,Send targeted promotions to increase engagement
17294,669,2,467.78999999999996,1,at-risk,Re-engagement campaigns and special offers
17295,29,3,556.95,0,Regular,Send targeted promotions to increase engagement
17296,730,1,338.13,1,at-risk,Re-engagement campaigns and special offers
17297,17,1,131.78,0,Regular,Send targeted promotions to increase engagement
17298,101,5,957.5600000000001,0,Regular,Send targeted promotions to increase engagement
17299,12,6,1016.08,0,Regular,Send targeted promotions to increase engagement
17300,391,2,393.64,1,at-risk,Re-engagement campaigns and special offers
17301,21,2,330.43,0,Regular,Send targeted promotions to increase engagement
17302,15,5,1135.63,0,Regular,Send targeted promotions to increase engagement
17303,361,1,250.04,1,at-risk,Re-engagement campaigns and special offers
17304,534,1,111.5,1,at-risk,Re-engagement campaigns and special offers
17305,649,1,2135.46,1,at-risk,Re-engagement campaigns and special offers
17306,11,21,9782.35,0,Regular,Send targeted promotions to increase engagement
17307,395,11,3999.8900000000003,1,at-risk,Re-engagement campaigns and special offers
17308,393,2,4511.76,1,at-risk,Re-engagement campaigns and special offers
17309,95,3,330.59000000000003,0,Regular,Send targeted promotions to increase engagement
17310,387,2,1025.1,1,at-risk,Re-engagement campaigns and special offers
17311,78,6,3566.56,0,Regular,Send targeted promotions to increase engagement
17312,139,3,644.3,0,Regular,Send targeted promotions to increase engagement
17313,31,1,2328.84,0,Regular,Send targeted promotions to increase engagement
17314,25,17,4904.43,0,Regular,Send targeted promotions to increase engagement
17315,2,43,9650.6,0,Regular,Send targeted promotions to increase engagement
17316,420,1,124.45,1,at-risk,Re-engagement campaigns and special offers
17317,46,3,2600.34,0,Regular,Send targeted promotions to increase engagement
17318,725,1,164.28,1,at-risk,Re-engagement campaigns and special offers
17319,669,1,29.1,1,at-risk,Re-engagement campaigns and special offers
17320,100,6,2895.77,0,Regular,Send targeted promotions to increase engagement
17321,8,6,1741.18,0,Regular,Send targeted promotions to increase engagement
17322,376,5,922.59,1,at-risk,Re-engagement campaigns and special offers
17323,15,12,1565.59,0,Regular,Send targeted promotions to increase engagement
17324,18,12,2301.87,0,Regular,Send targeted promotions to increase engagement
17325,280,3,609.5699999999999,1,at-risk,Re-engagement campaigns and special offers
17326,408,2,321.95,1,at-risk,Re-engagement campaigns and special offers
17327,410,2,152.35,1,at-risk,Re-engagement campaigns and special offers
17328,673,1,104.7,1,at-risk,Re-engagement campaigns and special offers
17329,14,5,1004.4300000000001,0,Regular,Send targeted promotions to increase engagement
17330,23,4,423.8,0,Regular,Send targeted promotions to increase engagement
17331,124,1,175.2,0,Regular,Send targeted promotions to increase engagement
17332,528,5,838.27,1,at-risk,Re-engagement campaigns and special offers
17333,86,1,494.25,0,Regular,Send targeted promotions to increase engagement
17334,302,3,635.15,1,at-risk,Re-engagement campaigns and special offers
17335,384,2,508.0,1,at-risk,Re-engagement campaigns and special offers
17336,472,1,81.12,1,at-risk,Re-engagement campaigns and special offers
17337,151,4,2027.8700000000001,0,Regular,Send targeted promotions to increase engagement
17338,17,17,12142.57,0,Regular,Send targeted promotions to increase engagement
17339,94,3,362.36,0,Regular,Send targeted promotions to increase engagement
17340,30,18,22404.82,0,Regular,Send targeted promotions to increase engagement
17341,157,5,1889.83,0,Regular,Send targeted promotions to increase engagement
17342,380,4,1227.54,1,at-risk,Re-engagement campaigns and special offers
17343,355,6,1259.94,1,at-risk,Re-engagement campaigns and special offers
17344,46,2,468.11,0,Regular,Send targeted promotions to increase engagement
17345,15,10,1604.68,0,Regular,Send targeted promotions to increase engagement
17346,4,26,5323.0,0,Regular,Send targeted promotions to increase engagement
17347,86,1,228.96,0,Regular,Send targeted promotions to increase engagement
17348,15,9,2476.41,0,Regular,Send targeted promotions to increase engagement
17349,179,5,852.25,0,Regular,Send targeted promotions to increase engagement
17350,8,7,1906.041,0,Regular,Send targeted promotions to increase engagement
17351,36,12,1988.23,0,Regular,Send targeted promotions to increase engagement
17352,696,1,36.25,1,at-risk,Re-engagement campaigns and special offers
17353,129,4,3242.0,0,Regular,Send targeted promotions to increase engagement
17354,51,4,3143.46,0,Regular,Send targeted promotions to increase engagement
17355,386,1,285.11,1,at-risk,Re-engagement campaigns and special offers
17356,312,5,946.47,1,at-risk,Re-engagement campaigns and special offers
17357,24,2,388.14,0,Regular,Send targeted promotions to increase engagement
17358,303,5,866.05,1,at-risk,Re-engagement campaigns and special offers
17359,11,2,284.46,0,Regular,Send targeted promotions to increase engagement
17360,17,6,1231.3799999999999,0,Regular,Send targeted promotions to increase engagement
17361,49,5,880.64,0,Regular,Send targeted promotions to increase engagement
17362,239,7,1024.04,0,Regular,Send targeted promotions to increase engagement
17363,395,3,940.86,1,at-risk,Re-engagement campaigns and special offers
17364,1,28,12070.42,0,Regular,Send targeted promotions to increase engagement
17365,13,15,8224.98,0,Regular,Send targeted promotions to increase engagement
17366,432,2,1096.24,1,at-risk,Re-engagement campaigns and special offers
17367,238,1,168.4,0,Regular,Send targeted promotions to increase engagement
17368,23,14,2826.14,0,Regular,Send targeted promotions to increase engagement
17369,456,1,979.1999999999999,1,at-risk,Re-engagement campaigns and special offers
17370,73,4,446.18,0,Regular,Send targeted promotions to increase engagement
17371,17,6,662.55,0,Regular,Send targeted promotions to increase engagement
17372,41,28,4377.56,0,Regular,Send targeted promotions to increase engagement
17373,40,7,1167.5,0,Regular,Send targeted promotions to increase engagement
17374,219,3,727.11,0,Regular,Send targeted promotions to increase engagement
17375,199,4,660.55,0,Regular,Send targeted promotions to increase engagement
17376,71,4,453.64,0,Regular,Send targeted promotions to increase engagement
17377,24,78,18319.41,2,High-value,Loyalty programs and personalized discounts
17378,374,1,10.95,1,at-risk,Re-engagement campaigns and special offers
17379,11,1,404.66,0,Regular,Send targeted promotions to increase engagement
17380,434,3,645.0,1,at-risk,Re-engagement campaigns and special offers
17381,9,38,40002.37,0,Regular,Send targeted promotions to increase engagement
17382,65,8,902.28,0,Regular,Send targeted promotions to increase engagement
17383,4,2,309.99,0,Regular,Send targeted promotions to increase engagement
17384,19,3,507.55,0,Regular,Send targeted promotions to increase engagement
17385,15,1,261.11,0,Regular,Send targeted promotions to increase engagement
17386,8,7,2812.77,0,Regular,Send targeted promotions to increase engagement
17387,20,2,784.11,0,Regular,Send targeted promotions to increase engagement
17388,78,11,2691.57,0,Regular,Send targeted promotions to increase engagement
17389,1,61,57224.68,2,High-value,Loyalty programs and personalized discounts
17390,421,1,149.3,1,at-risk,Re-engagement campaigns and special offers
17391,164,2,508.8,0,Regular,Send targeted promotions to increase engagement
17392,307,3,626.56,1,at-risk,Re-engagement campaigns and special offers
17393,411,2,381.15,1,at-risk,Re-engagement campaigns and special offers
17394,219,1,203.86999999999998,0,Regular,Send targeted promotions to increase engagement
17395,508,1,97.5,1,at-risk,Re-engagement campaigns and special offers
17396,39,14,8807.1,0,Regular,Send targeted promotions to increase engagement
17397,22,3,1233.18,0,Regular,Send targeted promotions to increase engagement
17398,115,3,653.38,0,Regular,Send targeted promotions to increase engagement
17400,126,8,4677.05,0,Regular,Send targeted promotions to increase engagement
17401,541,1,114.85,1,at-risk,Re-engagement campaigns and special offers
17402,5,23,5096.18,0,Regular,Send targeted promotions to increase engagement
17403,36,2,400.57,0,Regular,Send targeted promotions to increase engagement
17404,4,23,47781.12,0,Regular,Send targeted promotions to increase engagement
17405,1,3,1031.41,0,Regular,Send targeted promotions to increase engagement
17406,333,13,4905.05,1,at-risk,Re-engagement campaigns and special offers
17407,412,1,552.9,1,at-risk,Re-engagement campaigns and special offers
17408,163,3,316.09000000000003,0,Regular,Send targeted promotions to increase engagement
17409,185,10,7793.51,0,Regular,Send targeted promotions to increase engagement
17410,16,5,1214.72,0,Regular,Send targeted promotions to increase engagement
17411,12,5,1425.38,0,Regular,Send targeted promotions to increase engagement
17412,3,16,4417.52,0,Regular,Send targeted promotions to increase engagement
17413,405,2,560.14,1,at-risk,Re-engagement campaigns and special offers
17414,44,6,2249.52,0,Regular,Send targeted promotions to increase engagement
17415,80,1,507.84,0,Regular,Send targeted promotions to increase engagement
17416,30,22,17298.45,0,Regular,Send targeted promotions to increase engagement
17417,549,1,164.18,1,at-risk,Re-engagement campaigns and special offers
17418,42,3,670.0600000000001,0,Regular,Send targeted promotions to increase engagement
17419,11,18,6500.52,0,Regular,Send targeted promotions to increase engagement
17420,50,6,1084.43,0,Regular,Send targeted promotions to increase engagement
17421,386,3,1059.41,1,at-risk,Re-engagement campaigns and special offers
17422,16,11,3594.76,0,Regular,Send targeted promotions to increase engagement
17423,46,3,1118.95,0,Regular,Send targeted promotions to increase engagement
17425,19,2,759.17,0,Regular,Send targeted promotions to increase engagement
17426,8,13,8077.77,0,Regular,Send targeted promotions to increase engagement
17427,72,1,100.8,0,Regular,Send targeted promotions to increase engagement
17428,1,45,31819.760000000002,0,Regular,Send targeted promotions to increase engagement
17429,128,5,1357.46,0,Regular,Send targeted promotions to increase engagement
17430,33,4,735.17,0,Regular,Send targeted promotions to increase engagement
17431,313,1,403.3,1,at-risk,Re-engagement campaigns and special offers
17432,18,9,1751.39,0,Regular,Send targeted promotions to increase engagement
17433,88,2,569.96,0,Regular,Send targeted promotions to increase engagement
17434,2,7,2373.82,0,Regular,Send targeted promotions to increase engagement
17435,411,1,331.35,1,at-risk,Re-engagement campaigns and special offers
17436,2,5,534.06,0,Regular,Send targeted promotions to increase engagement
17437,530,1,373.17,1,at-risk,Re-engagement campaigns and special offers
17438,254,5,1422.77,0,Regular,Send targeted promotions to increase engagement
17439,656,1,325.74,1,at-risk,Re-engagement campaigns and special offers
